path,size_bytes,sha256,tracked_status,ignored_status,file_type,language,classification,generated_or_human,read_status,parser_used,purpose,principal_symbols,entrypoint_status,references_in,references_out,duplicate_group,risk_notes,reason_not_read
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/aoti_torch/generated/c_shim_cpu.h,34200,cef040c6ce2d53644c21fae60352e1a478cdf1b32c15650e33b4aca2df67ae84,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/aoti_torch/generated/c_shim_cuda.h,43048,5b1806453f1e6dd92495befe19dc97e28d798e80e5b69aceb06d348e8fdea162,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/aoti_torch/generated/c_shim_mps.h,29516,e7a1d1b09f660eb3c58f1011fd10733146fdc34dca1a8a5ad62061a446572012,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/aoti_torch/generated/c_shim_xpu.h,15636,3a877ac2ecc16faf77e13f9922350c29684cd0d1ef5bf6198f60f8e5548a791b,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/aoti_torch/generated_enum_converters.h,4624,f52a33ed8ce59fbe4e1265707d559dcbdd7cebb64782abc505f4b442df8d7bcb,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/aoti_torch/mkldnn_tensor.h,625,65d799d3d45e347a6b3c033ebd73545eb14bdeeba97c26eec1568e412ee2bcbb,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/aoti_torch/oss_proxy_executor.h,5340,807ea1a28a27e02a67e5cb88806b507d3e69c8e0e7cce882404c6cdd928b7d4a,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/aoti_torch/proxy_executor.h,1666,f5d587b0fbf675041c59be74e206409fdfabde2578c4fa57f141f6f30601099c,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/aoti_torch/tensor_converter.h,1207,59d7887e63238694eba8f5e6590d3d04a781289219e77508a1b60ecde7d6de79,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/aoti_torch/utils.h,11494,cac5c8633cbbf50f7b316021953555dfed67a35b1f48afc6eee5aabfaab346b7,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/array_ref_impl.h,3260,af8db8c1a5e0fe0ff2237c53017a2131ce32c465aa0040a1402b66eb319b559c,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/cpp_prefix.h,44782,14583f9b206218ce4ee307bbd642014e18cc787c0738993fdfaacce3694ed8bd,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/cpp_wrapper/array_ref.h,554,5ca305402bde25ebc72950879b289ea496b624165308c16b534904f25266b271,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/cpp_wrapper/common.h,7632,e974afa32f942255cc36850dcb42d8e41c9e32a406afe489e639d4f698c04482,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/cpp_wrapper/cpu.h,385,0ec0dd280f1ba5ea6ff72a7ee7dcd8dc7a106b9e739a676066d452e32e095ee5,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/cpp_wrapper/cuda.h,599,ae9d8ff7c1ccf95d5b03a26a6fec9ad4ff44b046dd5d7df94158e508b9756e3c,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/cpp_wrapper/device_internal/cpu.h,333,ace82603a65a5075f566f8fe4ebdea8fc39cffc05808c9973c4e46019863f594,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/cpp_wrapper/device_internal/cuda.h,391,db1d27ef3e99675b74068e711217320a7a1a1f41acbf07887d1d1f04dfe85d9d,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/cpp_wrapper/device_internal/mps.h,388,c11c086377e3c75d4a31966e3c67dfaf7b05262959dfd0c3189f4ce14579ff7c,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/cpp_wrapper/device_internal/xpu.h,457,4ae94e1e9e6bac4914232587d308e13cad5ecc3b66897d34bb7b409eeb2ad574,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/cpp_wrapper/lazy_triton_compile.h,7232,ca01da707c8fe065453c43fd2f567bbad63ad47714d2a5ac8f458fb9d79ee7e5,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/cpp_wrapper/mps.h,385,d416e2a1e4cceb385572219b3ab371d921c19fbb70ffdfb3e9b055f9067c5aa0,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/cpp_wrapper/xpu.h,450,c12b49de0b0300607aa9c525fd7d2284ef695ba9e8222f61d384c7c0c24b10ee,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/inductor_ops.h,1349,9659f9c2c4932b76a52bc877a285a7e5512328ce26dc87b03c3773c3dfd7734c,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/static_launcher/cuda.h,496,4800ac2081d68110292ab017004a230a7d43e26166df35a230c9dd167991d4ec,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/inductor/static_launcher/xpu.h,382,38d0e4d2870b9d8f84815760a929ced4ec568cca4afa4f9fd9e380c08816dbb6,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/instruction_counter/Module.h,425,325f591b523e63a44f2e5c11fab9e3193b33efb51f5a58dba097081217e3811c,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/itt.h,435,1e1fca678f47be569c7e205218728220ec6bf2527b830c0062914c1b1caf8132,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/itt_wrapper.h,574,0222647f26571dd7ff5c7779b3a8647f8771b43602a544b5e221719b32ae4af0,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/jit/api/compilation_unit.h,11950,85422465c1a6b9f18dbc51a28ef1f211387d17b1ba470ed787a609dedd96fa1a,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/jit/api/function_impl.h,5995,e32297dc4bdddeed14c26cc033609a7759a949c9bd26d94d7c913aae2dfac1a6,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/jit/api/method.h,2676,7876e6ba0963fac10dd39b17fa78ec6b39ddfb19c646c574e8dc83f02903eaf6,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/jit/api/module.h,23751,03e5236947cea1f22aafbd69b382268eca8454c58a8790c072bbab0753547170,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/jit/api/object.h,6349,64911ce0a2d55345cc8089e7ad9db1c50bfc198d1876988811f689380ec8370e,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/jit/backends/backend.h,4086,269eb92535c3b382764e137f8cb5e36599d22fbccae95821a454a792a170f6cf,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/jit/backends/backend_debug_handler.h,6586,fd04ffcecb8017f6ee1c8b9a828e6a036b0d77c4440d7abcca52002e4f20336b,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/jit/backends/backend_debug_info.h,2570,9eeed5e7fdfd9f0e265cb2bd2fbd6a0585f92b9aa9549a0a2f0d374a6846ce8b,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/jit/backends/backend_detail.h,1333,c1d143e03a93b73a643fd8034a2bfeed4322ad433ac030c607b1fe1d1d503f06,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/jit/backends/backend_exception.h,2390,ccbbac27a0ee2c02c1ea2e9b54fa06279b895dad00ca7135b75c11a446f66a31,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/jit/backends/backend_init.h,506,4401668b44ea0116e5fae6d868a4c220bf1336a0069b5a8530f098dd7c7d2f7d,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/jit/backends/backend_interface.h,1413,317ebc4088bd41476e3eba0950386665162b234bfbd22156e93f9a2281bf975a,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/torch/csrc/jit/backends/backend_preprocess.h,667,56a3458d1207bd297b77301420bec1cb8e9c60c4f1147da35d185b2bad8f1d83,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
