path,qualified_name,kind,line,end_line,decorators,callers,callees,imports,runtime_reachability,tests,configuration_dependencies,data_io,side_effects,external_services,documented,status
tests/support/assertions.py,assert_audio_region,function,64,72,,tests/core/test_mutant_killers.py:assert_audio_region,_decode_samples;abs;all;any;by_name.get;int;int.from_bytes;io.BytesIO;len;pytest.approx;range;set;sorted;values.items;wave.open;wf.getframerate;wf.getnchannels;wf.getnframes;wf.getsampwidth;wf.readframes,__future__;dubbing.aligner;dubbing.models;io;pytest;typing;wave,STATICALLY_REFERENCED,tests/core/test_mutant_killers.py;tests/support/assertions.py,,,,,NO_OR_UNKNOWN,TEST
tests/support/assertions.py,assert_timed_segment,function,75,88,,tests/core/test_boundaries.py:assert_timed_segment,_decode_samples;abs;all;any;by_name.get;int;int.from_bytes;io.BytesIO;len;pytest.approx;range;set;sorted;values.items;wave.open;wf.getframerate;wf.getnchannels;wf.getnframes;wf.getsampwidth;wf.readframes,__future__;dubbing.aligner;dubbing.models;io;pytest;typing;wave,STATICALLY_REFERENCED,tests/core/test_boundaries.py;tests/support/assertions.py,,,,,NO_OR_UNKNOWN,TEST
tests/support/assertions.py,assert_prosody_tags,function,91,108,,tests/core/test_boundaries.py:assert_prosody_tags,_decode_samples;abs;all;any;by_name.get;int;int.from_bytes;io.BytesIO;len;pytest.approx;range;set;sorted;values.items;wave.open;wf.getframerate;wf.getnchannels;wf.getnframes;wf.getsampwidth;wf.readframes,__future__;dubbing.aligner;dubbing.models;io;pytest;typing;wave,STATICALLY_REFERENCED,tests/core/test_boundaries.py;tests/support/assertions.py,,,,,NO_OR_UNKNOWN,TEST
tests/support/builders.py,make_srt_entry,function,9,15,,tests/support/builders.py:make_srt_entry,SRTEntry;Segment;TTSResult;buf.getvalue;int;io.BytesIO;make_segment;make_srt_entry;make_wav;sample_value.to_bytes;wave.open;wf.setframerate;wf.setnchannels;wf.setsampwidth;wf.writeframes,__future__;dubbing.models;io;wave,STATICALLY_REFERENCED,tests/support/builders.py,,,,,NO_OR_UNKNOWN,TEST
tests/support/builders.py,make_segment,function,18,30,,tests/conftest.py:make_segment;tests/core/test_boundaries.py:make_segment;tests/core/test_mutant_killers.py:make_segment;tests/core/test_say_backend.py:make_segment;tests/support/builders.py:make_segment,SRTEntry;Segment;TTSResult;buf.getvalue;int;io.BytesIO;make_segment;make_srt_entry;make_wav;sample_value.to_bytes;wave.open;wf.setframerate;wf.setnchannels;wf.setsampwidth;wf.writeframes,__future__;dubbing.models;io;wave,STATICALLY_REFERENCED,tests/conftest.py;tests/core/test_aligner.py;tests/core/test_boundaries.py;tests/core/test_mutant_killers.py;tests/core/test_piper_backend.py;tests/core/test_say_backend.py;tests/support/builders.py,,,,,NO_OR_UNKNOWN,TEST
tests/support/builders.py,make_wav,function,33,42,,tests/conftest.py:make_wav;tests/core/test_boundaries.py:make_wav;tests/core/test_mutant_killers.py:make_wav;tests/support/builders.py:make_wav,SRTEntry;Segment;TTSResult;buf.getvalue;int;io.BytesIO;make_segment;make_srt_entry;make_wav;sample_value.to_bytes;wave.open;wf.setframerate;wf.setnchannels;wf.setsampwidth;wf.writeframes,__future__;dubbing.models;io;wave,STATICALLY_REFERENCED,tests/acceptance/test_acceptance_helpers.py;tests/conftest.py;tests/core/test_boundaries.py;tests/core/test_mutant_killers.py;tests/support/builders.py,,,,,NO_OR_UNKNOWN,TEST
tests/support/builders.py,make_tts_result,function,45,55,,tests/core/test_mutant_killers.py:make_tts_result,SRTEntry;Segment;TTSResult;buf.getvalue;int;io.BytesIO;make_segment;make_srt_entry;make_wav;sample_value.to_bytes;wave.open;wf.setframerate;wf.setnchannels;wf.setsampwidth;wf.writeframes,__future__;dubbing.models;io;wave,STATICALLY_REFERENCED,tests/core/test_mutant_killers.py;tests/support/builders.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_diarization_integration.py,_transcript,function,14,34,,tests/transcription/test_diarization_integration.py:_transcript;tests/translation/test_resumable.py:_transcript,AudioUnderstandingPipeline;AudioUnderstandingPipeline.run;DiarizationResult;SpeakerTurn;TranscriptSegment;TranscriptWord;TranscriptionResult;_ASR;_Diarizer;_transcript;attribute_transcript,__future__;dubbing.diarization;dubbing.transcription,STATICALLY_REFERENCED,tests/personal_capture/test_operations.py;tests/transcription/test_diarization_integration.py;tests/translation/test_pipeline.py;tests/translation/test_resumable.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_diarization_integration.py,test_word_midpoints_receive_speaker_labels_without_text_mutation,function,37,54,,,AudioUnderstandingPipeline;AudioUnderstandingPipeline.run;DiarizationResult;SpeakerTurn;TranscriptSegment;TranscriptWord;TranscriptionResult;_ASR;_Diarizer;_transcript;attribute_transcript,__future__;dubbing.diarization;dubbing.transcription,UNRESOLVED_STATICALLY,tests/transcription/test_diarization_integration.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_diarization_integration.py,test_one_speaker_segment_is_word_attributed,function,57,66,,,AudioUnderstandingPipeline;AudioUnderstandingPipeline.run;DiarizationResult;SpeakerTurn;TranscriptSegment;TranscriptWord;TranscriptionResult;_ASR;_Diarizer;_transcript;attribute_transcript,__future__;dubbing.diarization;dubbing.transcription,UNRESOLVED_STATICALLY,tests/transcription/test_diarization_integration.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_diarization_integration.py,_ASR,class,69,75,,tests/personal_capture/test_full_day_gate.py:_ASR;tests/transcription/test_diarization_integration.py:_ASR,,__future__;dubbing.diarization;dubbing.transcription,STATICALLY_REFERENCED,tests/personal_capture/test_full_day_gate.py;tests/transcription/test_diarization_integration.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_diarization_integration.py,_ASR.identity,method,71,72,property,,,__future__;dubbing.diarization;dubbing.transcription,UNRESOLVED_STATICALLY,tests/core/test_mutant_killers.py;tests/core/test_say_backend.py;tests/diarization/test_resumable.py;tests/personal_capture/test_full_day_gate.py;tests/personal_capture/test_service.py;tests/transcription/test_diarization_integration.py;tests/transcription/test_resumable.py;tests/translation/test_pipeline.py;tests/translation/test_resumable.py,,,,,YES,TEST
tests/transcription/test_diarization_integration.py,_ASR.transcribe,method,74,75,,dubbing/transcription/faster_whisper.py:model.transcribe;dubbing/transcription/job.py:self.backend.transcribe;dubbing/transcription/mlx_whisper.py:mlx_whisper.transcribe;dubbing/transcription/pipeline.py:self.transcription_backend.transcribe;tests/personal_capture/test_service.py:FakeASR.transcribe;tests/personal_capture/test_service.py:super.transcribe;tests/transcription/test_faster_whisper_backend.py:backend.transcribe;tests/transcription/test_mlx_backend.py:MLXWhisperTranscriptionBackend.transcribe;tests/transcription/test_mlx_backend.py:backend.transcribe,,__future__;dubbing.diarization;dubbing.transcription,STATICALLY_REFERENCED,tests/cli/test_gpu_launcher.py;tests/personal_capture/test_full_day_gate.py;tests/personal_capture/test_service.py;tests/transcription/test_diarization_integration.py;tests/transcription/test_faster_whisper_backend.py;tests/transcription/test_mlx_backend.py;tests/transcription/test_resumable.py,,,,,YES,TEST
tests/transcription/test_diarization_integration.py,_Diarizer,class,78,85,,tests/diarization/test_pipeline.py:_Diarizer;tests/personal_capture/test_full_day_gate.py:_Diarizer;tests/transcription/test_diarization_integration.py:_Diarizer,,__future__;dubbing.diarization;dubbing.transcription,STATICALLY_REFERENCED,tests/diarization/test_pipeline.py;tests/personal_capture/test_full_day_gate.py;tests/transcription/test_diarization_integration.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_diarization_integration.py,_Diarizer.diarize,method,79,85,,dubbing/cli/main.py:diarizer.diarize;dubbing/diarization/job.py:self.backend.diarize;dubbing/pipeline.py:diarizer.diarize;dubbing/transcription/pipeline.py:diarizer.diarize;tests/diarization/test_sherpa_backend.py:backend.diarize,,__future__;dubbing.diarization;dubbing.transcription,STATICALLY_REFERENCED,tests/diarization/test_pipeline.py;tests/diarization/test_resumable.py;tests/diarization/test_sherpa_backend.py;tests/personal_capture/test_full_day_gate.py;tests/transcription/test_diarization_integration.py,,,,,YES,TEST
tests/transcription/test_diarization_integration.py,test_audio_understanding_pipeline_keeps_backends_injected,function,88,94,,,AudioUnderstandingPipeline;AudioUnderstandingPipeline.run;DiarizationResult;SpeakerTurn;TranscriptSegment;TranscriptWord;TranscriptionResult;_ASR;_Diarizer;_transcript;attribute_transcript,__future__;dubbing.diarization;dubbing.transcription,UNRESOLVED_STATICALLY,tests/transcription/test_diarization_integration.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_faster_whisper_backend.py,_Model,class,15,37,,,,__future__;dubbing.transcription;pytest;types;unittest.mock,UNRESOLVED_STATICALLY,tests/transcription/test_faster_whisper_backend.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_faster_whisper_backend.py,_Model.__init__,method,19,20,,,,__future__;dubbing.transcription;pytest;types;unittest.mock,UNRESOLVED_STATICALLY,tests/acceptance/test_acceptance_cli.py;tests/core/test_pipeline.py;tests/diarization/test_pipeline.py;tests/diarization/test_resumable.py;tests/diarization/test_sherpa_backend.py;tests/personal_capture/test_full_day_gate.py;tests/personal_capture/test_service.py;tests/transcription/test_faster_whisper_backend.py;tests/transcription/test_resumable.py;tests/translation/test_resumable.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_faster_whisper_backend.py,_Model.transcribe,method,22,37,,dubbing/transcription/faster_whisper.py:model.transcribe;dubbing/transcription/job.py:self.backend.transcribe;dubbing/transcription/mlx_whisper.py:mlx_whisper.transcribe;dubbing/transcription/pipeline.py:self.transcription_backend.transcribe;tests/personal_capture/test_service.py:FakeASR.transcribe;tests/personal_capture/test_service.py:super.transcribe;tests/transcription/test_faster_whisper_backend.py:backend.transcribe;tests/transcription/test_mlx_backend.py:MLXWhisperTranscriptionBackend.transcribe;tests/transcription/test_mlx_backend.py:backend.transcribe,,__future__;dubbing.transcription;pytest;types;unittest.mock,STATICALLY_REFERENCED,tests/cli/test_gpu_launcher.py;tests/personal_capture/test_full_day_gate.py;tests/personal_capture/test_service.py;tests/transcription/test_diarization_integration.py;tests/transcription/test_faster_whisper_backend.py;tests/transcription/test_mlx_backend.py;tests/transcription/test_resumable.py,,,,,YES,TEST
tests/transcription/test_faster_whisper_backend.py,_FasterWhisper,class,40,41,,tests/transcription/test_faster_whisper_backend.py:_FasterWhisper,,__future__;dubbing.transcription;pytest;types;unittest.mock,STATICALLY_REFERENCED,tests/transcription/test_faster_whisper_backend.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_faster_whisper_backend.py,test_missing_audio_is_actionable,function,44,47,,,FasterWhisperTranscriptionBackend;ImportError;SimpleNamespace;TranscriptionOptions;_FasterWhisper;audio.write_bytes;backend.transcribe;dependency.assert_called_once;iter;patch;pytest.mark.parametrize;pytest.raises;type,__future__;dubbing.transcription;pytest;types;unittest.mock,UNRESOLVED_STATICALLY,tests/diarization/test_sherpa_backend.py;tests/transcription/test_faster_whisper_backend.py;tests/transcription/test_mlx_backend.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_faster_whisper_backend.py,test_missing_dependency_has_install_command,function,50,59,,,FasterWhisperTranscriptionBackend;ImportError;SimpleNamespace;TranscriptionOptions;_FasterWhisper;audio.write_bytes;backend.transcribe;dependency.assert_called_once;iter;patch;pytest.mark.parametrize;pytest.raises;type,__future__;dubbing.transcription;pytest;types;unittest.mock,UNRESOLVED_STATICALLY,tests/transcription/test_faster_whisper_backend.py;tests/transcription/test_mlx_backend.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_faster_whisper_backend.py,test_parses_words_and_forwards_gpu_configuration,function,62,95,,,FasterWhisperTranscriptionBackend;ImportError;SimpleNamespace;TranscriptionOptions;_FasterWhisper;audio.write_bytes;backend.transcribe;dependency.assert_called_once;iter;patch;pytest.mark.parametrize;pytest.raises;type,__future__;dubbing.transcription;pytest;types;unittest.mock,UNRESOLVED_STATICALLY,tests/transcription/test_faster_whisper_backend.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_faster_whisper_backend.py,test_model_is_loaded_only_once,function,98,108,,,FasterWhisperTranscriptionBackend;ImportError;SimpleNamespace;TranscriptionOptions;_FasterWhisper;audio.write_bytes;backend.transcribe;dependency.assert_called_once;iter;patch;pytest.mark.parametrize;pytest.raises;type,__future__;dubbing.transcription;pytest;types;unittest.mock,UNRESOLVED_STATICALLY,tests/transcription/test_faster_whisper_backend.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_faster_whisper_backend.py,test_rejects_invalid_configuration,function,120,122,pytest.mark.parametrize,,FasterWhisperTranscriptionBackend;ImportError;SimpleNamespace;TranscriptionOptions;_FasterWhisper;audio.write_bytes;backend.transcribe;dependency.assert_called_once;iter;patch;pytest.mark.parametrize;pytest.raises;type,__future__;dubbing.transcription;pytest;types;unittest.mock,UNRESOLVED_STATICALLY,tests/transcription/test_faster_whisper_backend.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_mlx_backend.py,_MLX,class,14,42,,tests/transcription/test_mlx_backend.py:_MLX,,__future__;dubbing.transcription;pytest;unittest.mock,STATICALLY_REFERENCED,tests/transcription/test_mlx_backend.py,,,,,NO_OR_UNKNOWN,TEST
tests/transcription/test_mlx_backend.py,_MLX.transcribe,method,16,42,staticmethod,dubbing/transcription/faster_whisper.py:model.transcribe;dubbing/transcription/job.py:self.backend.transcribe;dubbing/transcription/mlx_whisper.py:mlx_whisper.transcribe;dubbing/transcription/pipeline.py:self.transcription_backend.transcribe;tests/personal_capture/test_service.py:FakeASR.transcribe;tests/personal_capture/test_service.py:super.transcribe;tests/transcription/test_faster_whisper_backend.py:backend.transcribe;tests/transcription/test_mlx_backend.py:MLXWhisperTranscriptionBackend.transcribe;tests/transcription/test_mlx_backend.py:backend.transcribe,,__future__;dubbing.transcription;pytest;unittest.mock,STATICALLY_REFERENCED,tests/cli/test_gpu_launcher.py;tests/personal_capture/test_full_day_gate.py;tests/personal_capture/test_service.py;tests/transcription/test_diarization_integration.py;tests/transcription/test_faster_whisper_backend.py;tests/transcription/test_mlx_backend.py;tests/transcription/test_resumable.py,,,,,YES,TEST
tests/transcription/test_mlx_backend.py,test_missing_audio_is_actionable,function,45,48,,,ImportError;MLXWhisperTranscriptionBackend;MLXWhisperTranscriptionBackend.transcribe;TranscriptionOptions;_Broken;_MLX;audio.write_bytes;backend.transcribe;len;patch;patch.object;pytest.raises,__future__;dubbing.transcription;pytest;unittest.mock,UNRESOLVED_STATICALLY,tests/diarization/test_sherpa_backend.py;tests/transcription/test_faster_whisper_backend.py;tests/transcription/test_mlx_backend.py,,,,,NO_OR_UNKNOWN,TEST
